SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   62.00,  210.91,  212.99,  295.89,,,,,  274.98,  506.80,2132328194,  781.78,  278.95,    4.67,  277.77,    1.27,,,,,  556.72,    5.93,2132316238,  562.65,    831.70,    512.73,   1344.43
   62.64,  211.78,  215.94,  298.10,,,,,  278.58,  509.88,2134428624,  788.46,  276.65,    4.90,  275.57,    1.46,,,,,  552.22,    6.36,2134386476,  558.59,    830.81,    516.24,   1347.05
   62.12,  210.89,  213.95,  296.41,,,,,  276.07,  507.30,2132290369,  783.37,  271.86,    4.88,  270.90,    1.47,,,,,  542.75,    6.35,2132304053,  549.10,    818.82,    513.65,   1332.47
   62.74,  211.19,  215.64,  297.27,,,,,  278.38,  508.45,2134404572,  786.83,  274.75,    5.30,  274.53,    1.91,,,,,  549.28,    7.21,2134474856,  556.49,    827.66,    515.66,   1343.32
   76.34,  236.08,  258.21,  336.94,,,,,  334.55,  573.03,2132434123,  907.58,  320.97,   24.77,  318.69,   21.24,,,,,  639.66,   46.00,2132460167,  685.66,    974.21,    619.03,   1593.24
   66.15,  222.11,  226.25,  312.60,,,,,  292.40,  534.71,2134556679,  827.11,  314.28,    6.50,  311.81,    3.09,,,,,  626.10,    9.59,2134511987,  635.68,    918.50,    544.30,   1462.80
   63.56,  213.64,  217.98,  300.15,,,,,  281.55,  513.79,2132319357,  795.34,  294.10,    4.89,  290.85,    1.51,,,,,  584.95,    6.40,2132281589,  591.35,    866.50,    520.19,   1386.69
   63.50,  212.97,  216.80,  299.16,,,,,  280.30,  512.13,2134402615,  792.43,  290.97,    5.92,  288.83,    2.52,,,,,  579.79,    8.44,2134405449,  588.23,    860.09,    520.56,   1380.66
   62.99,  211.50,  216.43,  297.84,,,,,  279.42,  509.34,2132226978,  788.75,  286.29,    4.84,  284.16,    1.43,,,,,  570.45,    6.27,2132250594,  576.71,    849.86,    515.60,   1365.47
   58.82,  157.10,  207.39,  238.41,,,,,  266.22,  395.51,2134375502,  661.72,  206.31,    5.27,  203.90,    1.87,,,,,  410.22,    7.14,2134346624,  417.36,    676.43,    402.65,   1079.08
   50.00,   69.31,  183.48,  139.78,,,,,  233.48,  209.09,2132247039,  442.58,   79.13,    4.67,   75.85,    1.26,,,,,  154.98,    5.93,2132214663,  160.91,    388.46,    215.03,    603.49
   50.51,   70.43,  186.02,  142.23,,,,,  236.53,  212.66,2134353701,  449.19,   79.16,    4.47,   75.84,    1.07,,,,,  155.00,    5.54,2134383103,  160.55,    391.54,    218.20,    609.74
   49.94,   70.32,  183.94,  141.38,,,,,  233.88,  211.70,2132184126,  445.58,   77.92,    4.31,   74.77,    0.91,,,,,  152.69,    5.22,2132206364,  157.91,    386.57,    216.92,    603.49
   50.19,   70.80,  184.93,  142.32,,,,,  235.12,  213.12,2134413425,  448.24,   78.23,    4.47,   75.22,    1.07,,,,,  153.45,    5.54,2134376519,  158.99,    388.57,    218.65,    607.23
   55.77,   76.43,  202.07,  154.03,,,,,  257.84,  230.46,2132327123,  488.30,   99.77,   18.00,   97.11,   14.78,,,,,  196.88,   32.78,2132498676,  229.66,    454.71,    263.24,    717.96
   60.26,   80.91,  220.25,  165.58,,,,,  280.51,  246.49,2134683568,  527.00,  103.54,   12.94,   99.98,    9.52,,,,,  203.52,   22.46,2134639832,  225.98,    484.04,    268.95,    752.98
   50.98,   73.78,  187.30,  146.69,,,,,  238.28,  220.47,2132467410,  458.75,   87.08,    4.74,   83.88,    1.34,,,,,  170.96,    6.08,2132397199,  177.04,    409.24,    226.55,    635.80
   51.83,   73.83,  189.93,  147.70,,,,,  241.76,  221.52,2134524463,  463.28,   85.28,    4.95,   82.36,    1.55,,,,,  167.65,    6.50,2134518357,  174.15,    409.40,    228.03,    637.43
   50.32,   73.18,  185.03,  145.17,,,,,  235.35,  218.35,2132267002,  453.70,   84.92,    5.11,   81.73,    1.70,,,,,  166.66,    6.81,2132406447,  173.47,    402.01,    225.16,    627.16
   51.14,   73.59,  188.06,  146.68,,,,,  239.20,  220.27,2132490812,  459.48,   84.63,    4.74,   81.37,    1.35,,,,,  166.00,    6.09,2132311821,  172.08,    405.20,    226.36,    631.56
   51.00,   73.29,  187.71,  146.33,,,,,  238.71,  219.63,2134505126,  458.34,   84.18,    4.81,   81.16,    1.40,,,,,  165.35,    6.21,2134488847,  171.56,    404.06,    225.84,    629.90
   50.63,   73.34,  186.00,  145.65,,,,,  236.63,  218.99,2132257142,  455.62,   85.23,    5.14,   82.10,    1.75,,,,,  167.32,    6.89,2132245617,  174.22,    403.95,    225.88,    629.84
   50.53,   72.91,  186.00,  145.26,,,,,  236.52,  218.17,2134394979,  454.69,   83.03,    4.51,   79.87,    1.11,,,,,  162.90,    5.62,2134412419,  168.52,    399.43,    223.79,    623.21
   51.01,   73.60,  187.23,  146.32,,,,,  238.23,  219.91,2132265904,  458.15,   83.47,    4.70,   80.08,    1.28,,,,,  163.55,    5.98,2132271933,  169.53,    401.79,    225.89,    627.68
   51.02,   73.26,  188.04,  146.36,,,,,  239.06,  219.62,2134406724,  458.68,   81.57,    4.26,   78.04,    0.85,,,,,  159.61,    5.11,2134457609,  164.71,    398.66,    224.73,    623.39
   64.41,   85.26,  231.91,  174.24,,,,,  296.32,  259.50,2132369445,  555.83,  119.56,   24.44,  114.00,   20.74,,,,,  233.56,   45.18,2132346764,  278.74,    529.88,    304.68,    834.56
   51.46,   74.85,  189.35,  148.57,,,,,  240.81,  223.42,2134449418,  464.23,   88.87,    5.44,   85.54,    2.04,,,,,  174.41,    7.48,2134410848,  181.89,    415.21,    230.91,    646.12
   51.27,   74.44,  187.61,  147.63,,,,,  238.87,  222.08,2132203909,  460.95,   86.62,    5.18,   83.59,    1.79,,,,,  170.22,    6.97,2132209422,  177.19,    409.09,    229.05,    638.14
   50.89,   74.05,  187.37,  147.12,,,,,  238.26,  221.17,2134395340,  459.43,   83.37,    4.31,   80.40,    0.91,,,,,  163.76,    5.23,2134451539,  168.99,    402.02,    226.40,    628.42
   59.92,  141.87,  213.82,  226.70,,,,,  273.73,  368.57,2132272576,  642.31,  171.67,    4.50,  169.87,    1.11,,,,,  341.54,    5.61,2132264198,  347.15,    615.27,    374.18,    989.45
   68.96,  233.31,  239.68,  330.50,,,,,  308.64,  563.81,2134455453,  872.45,  304.90,    5.30,  304.46,    1.87,,,,,  609.36,    7.17,2134400234,  616.53,    918.00,    570.98,   1488.98
   65.54,  226.04,  226.97,  317.95,,,,,  292.50,  543.99,2132172941,  836.49,  300.90,    5.44,  300.90,    2.03,,,,,  601.80,    7.47,2132194859,  609.27,    894.30,    551.46,   1445.76
   63.78,  222.31,  219.67,  310.81,,,,,  283.46,  533.11,2134413675,  816.57,  302.60,    5.84,  301.86,    2.44,,,,,  604.46,    8.29,2134429385,  612.75,    887.92,    541.40,   1429.32
   63.39,  221.51,  218.18,  309.52,,,,,  281.57,  531.02,2132293136,  812.59,  298.53,    4.91,  296.57,    1.52,,,,,  595.10,    6.43,2132283066,  601.52,    876.67,    537.45,   1414.12
   62.81,  220.57,  214.66,  306.57,,,,,  277.46,  527.15,2134426161,  804.61,  290.07,    4.56,  287.76,    1.16,,,,,  577.83,    5.72,2134427439,  583.54,    855.29,    532.87,   1388.15
   76.30,  251.05,  257.94,  352.60,,,,,  334.24,  603.65,2132366029,  937.89,  350.24,   26.81,  347.20,   23.32,,,,,  697.44,   50.14,2132389937,  747.58,   1031.68,    653.79,   1685.47
   63.92,  224.51,  217.84,  311.88,,,,,  281.76,  536.39,2134577791,  818.15,  319.08,    5.90,  316.48,    2.47,,,,,  635.56,    8.38,2134574416,  643.94,    917.32,    544.77,   1462.09
   63.30,  220.54,  216.47,  307.66,,,,,  279.78,  528.20,2132292251,  807.97,  314.42,    7.48,  313.02,    4.05,,,,,  627.44,   11.53,2132264738,  638.97,    907.21,    539.73,   1446.94
   62.63,  220.06,  213.69,  305.17,,,,,  276.32,  525.23,2134400658,  801.55,  302.47,    4.69,  300.95,    1.26,,,,,  603.42,    5.96,2134445764,  609.38,    879.74,    531.19,   1410.92
   62.67,  219.67,  214.92,  305.68,,,,,  277.59,  525.35,2132290636,  802.94,  296.45,    4.99,  293.74,    1.60,,,,,  590.20,    6.60,2132252598,  596.79,    867.78,    531.95,   1399.74
   62.30,  219.41,  213.08,  304.59,,,,,  275.39,  524.00,2134370041,  799.39,  292.21,    4.90,  288.37,    1.49,,,,,  580.58,    6.39,2134419537,  586.97,    855.97,    530.39,   1386.36
   62.36,  218.68,  212.87,  303.72,,,,,  275.22,  522.40,2132278965,  797.62,  290.08,    5.14,  286.45,    1.72,,,,,  576.52,    6.86,2132244805,  583.39,    851.75,    529.26,   1381.01
   61.74,  218.71,  211.09,  303.28,,,,,  272.83,  521.99,2134588507,  794.82,  292.89,    5.06,  287.66,    1.64,,,,,  580.55,    6.70,2134553691,  587.25,    853.38,    528.70,   1382.08
   61.55,  217.60,  210.79,  302.09,,,,,  272.34,  519.69,2132262968,  792.03,  294.71,    5.52,  288.93,    2.13,,,,,  583.63,    7.65,2132445822,  591.29,    855.98,    527.34,   1383.32
   62.05,  218.55,  212.31,  303.21,,,,,  274.36,  521.76,2134521695,  796.12,  287.91,    4.74,  284.20,    1.32,,,,,  572.12,    6.05,2134379698,  578.17,    846.47,    527.81,   1374.29
   72.05,  236.88,  242.47,  332.27,,,,,  314.52,  569.14,2132307079,  883.66,  331.90,   24.90,  329.93,   21.76,,,,,  661.83,   46.66,2132292150,  708.49,    976.35,    615.80,   1592.15
   63.46,  223.69,  216.08,  309.80,,,,,  279.54,  533.49,2132405461,  813.03,  326.00,    7.17,  324.51,    3.76,,,,,  650.50,   10.93,2132572877,  661.44,    930.05,    544.43,   1474.47
   62.50,  219.11,  212.65,  304.28,,,,,  275.16,  523.39,2134591773,  798.54,  309.13,    6.01,  309.56,    2.62,,,,,  618.69,    8.64,2134384670,  627.32,    893.84,    532.02,   1425.87
   61.76,  218.15,  212.14,  303.56,,,,,  273.89,  521.71,2132641585,  795.61,  300.60,    5.54,  300.15,    2.13,,,,,  600.75,    7.68,2132597404,  608.42,    874.64,    529.39,   1404.03
   62.24,  211.88,  213.82,  297.29,,,,,  276.06,  509.17,2134493574,  785.23,  289.53,    5.48,  289.15,    2.06,,,,,  578.68,    7.54,2134553052,  586.22,    854.74,    516.71,   1371.45
   63.03,  202.73,  217.06,  288.60,,,,,  280.09,  491.33,2132323877,  771.42,  267.39,    4.70,  267.68,    1.29,,,,,  535.07,    5.98,2132526682,  541.06,    815.16,    497.32,   1312.48
   63.71,  203.06,  218.73,  289.47,,,,,  282.43,  492.52,2134590007,  774.95,  268.02,    5.36,  267.71,    1.94,,,,,  535.73,    7.30,2134451391,  543.02,    818.16,    499.82,   1317.98
   63.21,  202.89,  217.07,  288.66,,,,,  280.28,  491.55,2132303046,  771.83,  264.98,    4.67,  264.36,    1.26,,,,,  529.34,    5.93,2132321456,  535.28,    809.62,    497.48,   1307.11
   63.23,  202.72,  218.00,  288.81,,,,,  281.23,  491.53,2132803175,  772.76,  263.64,    5.07,  263.44,    1.67,,,,,  527.08,    6.74,2132803131,  533.82,    808.31,    498.27,   1306.58
   63.31,  203.01,  217.86,  289.08,,,,,  281.16,  492.09,2134446827,  773.25,  264.49,    5.33,  264.06,    1.90,,,,,  528.55,    7.23,2134338427,  535.78,    809.71,    499.31,   1309.02
   68.96,  210.22,  234.86,  301.92,,,,,  303.82,  512.15,2132262026,  815.96,  289.12,   19.60,  287.03,   16.22,,,,,  576.14,   35.82,2132478839,  611.97,    879.96,    547.97,   1427.93
   71.48,  224.36,  244.69,  320.56,,,,,  316.17,  544.92,2134822284,  861.09,  313.00,   12.42,  310.31,    8.95,,,,,  623.31,   21.37,2134753058,  644.68,    939.48,    566.29,   1505.78
   64.43,  205.09,  222.02,  293.34,,,,,  286.45,  498.43,2132472588,  784.88,  288.98,    5.80,  286.44,    2.39,,,,,  575.43,    8.19,2132377835,  583.61,    861.88,    506.62,   1368.49
   63.63,  204.04,  218.93,  291.06,,,,,  282.55,  495.10,2132340355,  777.65,  277.08,    4.77,  273.91,    1.36,,,,,  550.99,    6.14,2132385269,  557.13,    833.54,    501.24,   1334.78
   63.96,  203.84,  220.01,  290.49,,,,,  283.97,  494.33,2134430972,  778.30,  275.10,    5.66,  272.42,    2.25,,,,,  547.51,    7.91,2134419246,  555.42,    831.48,    502.24,   1333.72
   63.35,  203.64,  218.26,  289.72,,,,,  281.62,  493.36,2132308911,  774.97,  273.13,    5.20,  271.65,    1.79,,,,,  544.77,    6.99,2132351277,  551.76,    826.39,    500.35,   1326.74
   63.07,  202.95,  216.80,  288.74,,,,,  279.87,  491.69,2134442038,  771.56,  269.10,    5.14,  268.25,    1.73,,,,,  537.35,    6.87,2134388091,  544.22,    817.22,    498.56,   1315.78
   63.54,  202.94,  218.97,  289.60,,,,,  282.51,  492.54,2132269126,  775.04,  267.24,    4.92,  265.83,    1.50,,,,,  533.07,    6.41,2132269005,  539.48,    815.58,    498.95,   1314.53
   63.10,  202.43,  216.62,  288.25,,,,,  279.72,  490.69,2134474867,  770.41,  262.68,    4.76,  260.63,    1.36,,,,,  523.31,    6.12,2134474702,  529.43,    803.04,    496.81,   1299.84
   63.11,  202.79,  217.39,  288.90,,,,,  280.50,  491.68,2132252725,  772.18,  258.61,    4.83,  258.17,    1.42,,,,,  516.78,    6.24,2132254278,  523.02,    797.28,    497.93,   1295.21
   62.77,  202.63,  215.26,  287.76,,,,,  278.03,  490.39,2134440828,  768.43,  262.46,    5.70,  261.80,    2.29,,,,,  524.26,    8.00,2134430105,  532.26,    802.29,    498.39,   1300.68
   74.56,  224.06,  253.62,  323.68,,,,,  328.18,  547.74,2132472143,  875.92,  326.84,   25.26,  324.82,   21.87,,,,,  651.66,   47.13,2132540686,  698.79,    979.84,    594.87,   1574.71
   64.25,  205.24,  220.49,  292.49,,,,,  284.74,  497.74,2134764432,  782.48,  292.25,    6.70,  291.17,    3.32,,,,,  583.42,   10.02,2134660180,  593.44,    868.16,    507.76,   1375.92
   63.86,  203.79,  218.86,  290.55,,,,,  282.72,  494.34,2132281858,  777.06,  277.19,    4.64,  276.61,    1.23,,,,,  553.80,    5.86,2132582001,  559.66,    836.52,    500.20,   1336.72
   65.77,  208.40,  226.12,  297.73,,,,,  291.89,  506.13,2132528741,  798.02,  273.74,    4.97,  273.61,    1.54,,,,,  547.35,    6.51,2132281231,  553.86,    839.24,    512.64,   1351.88
   63.13,  208.36,  216.49,  294.15,,,,,  279.62,  502.52,2134547834,  782.14,  277.46,    5.75,  277.14,    2.37,,,,,  554.59,    8.12,2134570002,  562.71,    834.21,    510.64,   1344.85
   71.14,  218.71,  245.52,  314.79,,,,,  316.66,  533.50,2132314494,  850.17,  280.77,    5.60,  280.28,    2.20,,,,,  561.05,    7.80,2132334566,  568.86,    877.72,    541.31,   1419.02
   63.82,  210.12,  218.51,  296.50,,,,,  282.33,  506.62,2134545106,  788.95,  279.08,    5.34,  277.19,    1.93,,,,,  556.27,    7.27,2134496596,  563.53,    838.60,    513.89,   1352.48
   62.76,  207.53,  215.66,  292.66,,,,,  278.42,  500.19,2132261777,  778.61,  274.73,    4.69,  272.99,    1.26,,,,,  547.73,    5.94,2132249350,  553.67,    826.15,    506.14,   1332.28
   64.55,  211.97,  221.87,  299.73,,,,,  286.42,  511.70,2134430272,  798.12,  274.99,    5.81,  273.37,    2.38,,,,,  548.35,    8.20,2134419326,  556.55,    834.77,    519.90,   1354.67
   62.85,  207.71,  215.32,  292.94,,,,,  278.17,  500.65,2132507650,  778.81,  276.84,    5.43,  274.90,    2.02,,,,,  551.74,    7.45,2132523717,  559.19,    829.91,    508.10,   1338.00
   79.70,  238.94,  269.27,  343.34,,,,,  348.97,  582.28,2134486125,  931.25,  332.31,   25.36,  329.66,   21.92,,,,,  661.97,   47.28,2134526969,  709.25,   1010.94,    629.56,   1640.50
   64.67,  212.28,  221.61,  300.32,,,,,  286.28,  512.60,2132479536,  798.88,  303.58,    6.33,  302.70,    2.92,,,,,  606.28,    9.25,2132461870,  615.53,    892.56,    521.85,   1414.41
   63.90,  209.40,  219.14,  296.67,,,,,  283.04,  506.07,2132341294,  789.11,  289.12,    5.29,  286.90,    1.87,,,,,  576.02,    7.16,2132358040,  583.17,    859.05,    513.23,   1372.28
   62.75,  208.21,  216.73,  294.94,,,,,  279.48,  503.14,2134561773,  782.62,  282.94,    4.71,  280.31,    1.32,,,,,  563.26,    6.03,2134472425,  569.28,    842.74,    509.17,   1351.91
   63.06,  208.16,  216.56,  294.34,,,,,  279.62,  502.50,2132322266,  782.13,  278.64,    5.07,  276.50,    1.69,,,,,  555.15,    6.76,2132377704,  561.91,    834.77,    509.27,   1344.03
   63.49,  208.31,  217.59,  293.93,,,,,  281.08,  502.24,2134447927,  783.32,  276.98,    5.08,  275.84,    1.70,,,,,  552.82,    6.78,2134399435,  559.60,    833.90,    509.02,   1342.92
   63.12,  207.19,  216.00,  292.99,,,,,  279.11,  500.18,2132281690,  779.30,  280.79,    5.91,  281.08,    2.49,,,,,  561.87,    8.40,2132343582,  570.27,    840.99,    508.58,   1349.57
   62.95,  207.42,  215.76,  293.14,,,,,  278.72,  500.56,2134453625,  779.28,  276.63,    4.77,  276.90,    1.34,,,,,  553.53,    6.11,2134414619,  559.64,    832.25,    506.67,   1338.92
   62.65,  206.91,  215.10,  292.56,,,,,  277.75,  499.47,2132270808,  777.22,  269.46,    4.55,  270.16,    1.14,,,,,  539.63,    5.69,2132287513,  545.32,    817.38,    505.16,   1322.54
   62.69,  206.68,  215.67,  292.56,,,,,  278.36,  499.23,2134439399,  777.60,  266.73,    4.89,  267.84,    1.48,,,,,  534.57,    6.36,2134435651,  540.93,    812.93,    505.60,   1318.53
   74.90,  228.90,  253.55,  327.73,,,,,  328.45,  556.62,2132406903,  885.07,  317.13,   26.58,  317.75,   23.52,,,,,  634.89,   50.11,2132401835,  684.99,    963.34,    606.73,   1570.07
   64.77,  213.29,  221.60,  301.50,,,,,  286.37,  514.80,2134570861,  801.16,  308.84,    7.90,  306.73,    4.47,,,,,  615.57,   12.37,2134582506,  627.94,    901.93,    527.17,   1429.10
   63.69,  209.03,  218.96,  296.13,,,,,  282.65,  505.16,2132298920,  787.81,  289.53,    4.81,  287.55,    1.41,,,,,  577.08,    6.22,2132363072,  583.30,    859.74,    511.38,   1371.11
   63.51,  209.30,  218.46,  296.07,,,,,  281.96,  505.37,2134485766,  787.33,  281.37,    4.72,  280.05,    1.29,,,,,  561.42,    6.01,2134380363,  567.43,    843.39,    511.38,   1354.77
   62.86,  209.15,  214.73,  294.42,,,,,  277.59,  503.57,2132286541,  781.16,  277.46,    5.07,  276.40,    1.68,,,,,  553.86,    6.75,2132334967,  560.62,    831.45,    510.32,   1341.78
   62.88,  208.88,  215.41,  294.45,,,,,  278.29,  503.33,2134472966,  781.62,  274.33,    4.91,  273.59,    1.51,,,,,  547.93,    6.41,2134436639,  554.34,    826.22,    509.75,   1335.96
   62.86,  208.68,  215.41,  294.22,,,,,  278.26,  502.90,2132298929,  781.16,  275.40,    5.69,  275.50,    2.27,,,,,  550.91,    7.96,2132336515,  558.87,    829.17,    510.86,   1340.03
   62.94,  209.16,  216.07,  294.90,,,,,  279.01,  504.05,2134429759,  783.07,  279.14,    5.34,  278.95,    1.94,,,,,  558.09,    7.29,2134404893,  565.38,    837.11,    511.34,   1348.45
   62.56,  208.57,  215.07,  293.95,,,,,  277.63,  502.52,2132275044,  780.15,  272.81,    4.60,  272.02,    1.20,,,,,  544.83,    5.80,2132308020,  550.64,    822.47,    508.32,   1330.79
   62.72,  207.94,  214.96,  293.29,,,,,  277.68,  501.23,2132307998,  778.91,  269.84,    4.89,  267.10,    1.47,,,,,  536.94,    6.36,2132245903,  543.30,    814.62,    507.59,   1322.21
   68.30,  215.06,  232.69,  306.54,,,,,  301.00,  521.60,2134721903,  822.60,  291.19,   19.38,  290.43,   16.33,,,,,  581.62,   35.71,2135072826,  617.33,    882.62,    557.31,   1439.93
   69.90,  226.12,  239.40,  320.84,,,,,  309.30,  546.96,2132751689,  856.26,  326.17,   13.13,  325.58,    9.74,,,,,  651.75,   22.87,2132513158,  674.62,    961.05,    569.83,   1530.88
   63.09,  210.73,  216.33,  296.95,,,,,  279.41,  507.69,2134608655,  787.10,  296.63,    6.23,  293.91,    2.83,,,,,  590.54,    9.06,2134505572,  599.60,    869.95,    516.75,   1386.70
   63.21,  209.84,  217.29,  296.46,,,,,  280.50,  506.30,2132266056,  786.80,  290.23,    5.07,  286.25,    1.68,,,,,  576.48,    6.75,2132276593,  583.24,    856.98,    513.05,   1370.04
   62.43,  208.84,  214.41,  294.21,,,,,  276.83,  503.05,2134378847,  779.89,  283.07,    5.17,  279.61,    1.79,,,,,  562.68,    6.96,2134414645,  569.64,    839.51,    510.01,   1349.52
   62.85,  209.06,  215.46,  294.34,,,,,  278.31,  503.41,2132233397,  781.72,  279.35,    4.83,  277.67,    1.40,,,,,  557.02,    6.23,2132251195,  563.25,    835.33,    509.64,   1344.97
   62.72,  208.78,  215.30,  294.06,,,,,  278.02,  502.84,2134409209,  780.86,  278.73,    5.54,  277.30,    2.12,,,,,  556.03,    7.66,2134400640,  563.69,    834.06,    510.50,   1344.56
   63.14,  209.13,  217.01,  295.04,,,,,  280.15,  504.17,2132283621,  784.32,  276.95,    5.01,  275.11,    1.62,,,,,  552.06,    6.63,2132234372,  558.69,    832.20,    510.80,   1343.00
   62.25,  207.89,  213.41,  292.79,,,,,  275.66,  500.68,2134422671,  776.34,  276.07,    5.29,  274.69,    1.88,,,,,  550.76,    7.16,2134456445,  557.92,    826.42,    507.84,   1334.26
   62.88,  208.68,  215.83,  294.44,,,,,  278.71,  503.12,2132272383,  781.83,  274.71,    4.92,  272.32,    1.54,,,,,  547.03,    6.47,2132291368,  553.50,    825.74,    509.59,   1335.33
   62.43,  207.92,  214.36,  293.43,,,,,  276.79,  501.35,2134405130,  778.14,  270.67,    4.75,  267.57,    1.35,,,,,  538.24,    6.10,2134413610,  544.34,    815.03,    507.45,   1322.48
