SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   51.11,   57.51,  191.76,  132.36,,,,,  242.88,  189.87,2132169224,  432.74,   58.24,    5.35,   54.48,    1.97,,,,,  112.72,    7.32,2132183848,  120.04,    355.60,    197.18,    552.78
   52.78,   58.38,  198.18,  135.63,,,,,  250.96,  194.01,2134320956,  444.97,   58.72,    5.30,   55.07,    1.91,,,,,  113.79,    7.21,2134320077,  121.01,    364.75,    201.22,    565.97
   50.93,   57.55,  191.22,  132.09,,,,,  242.14,  189.63,2132203686,  431.78,   58.14,    5.20,   54.55,    1.79,,,,,  112.68,    6.99,2132216265,  119.67,    354.83,    196.63,    551.45
   74.66,   74.36,  272.95,  177.81,,,,,  347.61,  252.17,2134280458,  599.78,   89.79,   21.55,   85.42,   18.07,,,,,  175.21,   39.62,2134279546,  214.83,    522.82,    291.79,    814.61
   56.73,   65.02,  212.95,  148.11,,,,,  269.69,  213.13,2134360334,  482.81,   69.28,    5.76,   65.72,    2.36,,,,,  135.00,    8.12,2134345996,  143.12,    404.68,    221.25,    625.94
   70.92,   84.31,  265.96,  187.97,,,,,  336.89,  272.28,2132172940,  609.17,   86.73,    5.46,   83.26,    2.07,,,,,  169.99,    7.53,2132186216,  177.52,    506.87,    279.81,    786.68
   69.29,   82.90,  260.14,  184.56,,,,,  329.42,  267.46,2134309960,  596.89,   85.27,    5.59,   81.57,    2.19,,,,,  166.84,    7.77,2134334704,  174.61,    496.26,    275.24,    771.50
   70.09,   83.56,  263.75,  186.43,,,,,  333.83,  269.99,2132709900,  603.82,   85.49,    5.72,   82.03,    2.30,,,,,  167.53,    8.02,2132643581,  175.55,    501.36,    278.01,    779.37
   68.80,   82.45,  258.47,  183.38,,,,,  327.27,  265.84,2134215072,  593.10,   85.39,    6.00,   82.17,    2.60,,,,,  167.56,    8.59,2134269283,  176.15,    494.82,    274.43,    769.25
   70.62,   83.69,  265.25,  187.01,,,,,  335.88,  270.70,2132162195,  606.58,   84.17,    5.24,   81.01,    1.84,,,,,  165.18,    7.08,2132188312,  172.26,    501.06,    277.78,    778.84
   68.41,   82.11,  257.57,  182.73,,,,,  325.98,  264.84,2134340128,  590.82,   81.78,    4.94,   78.65,    1.55,,,,,  160.43,    6.49,2134279406,  166.92,    486.41,    271.33,    757.74
   70.36,   83.47,  264.97,  186.65,,,,,  335.33,  270.11,2132150176,  605.44,   83.42,    5.41,   80.41,    2.01,,,,,  163.83,    7.42,2132132011,  171.25,    499.16,    277.54,    776.70
   68.38,   81.96,  256.94,  182.34,,,,,  325.31,  264.29,2134291487,  589.61,   83.19,    5.54,   79.98,    2.16,,,,,  163.17,    7.70,2134392027,  170.86,    488.48,    271.99,    760.47
   85.41,   94.72,  314.37,  214.75,,,,,  399.79,  309.46,2133161410,  709.25,  111.26,   21.28,  107.36,   17.83,,,,,  218.62,   39.11,2133117734,  257.73,    618.41,    348.57,    966.98
   69.47,   83.12,  261.38,  185.06,,,,,  330.85,  268.18,2132910686,  599.03,   90.93,    7.08,   87.69,    3.75,,,,,  178.62,   10.82,2132855310,  189.44,    509.47,    279.00,    788.47
   69.87,   83.22,  262.29,  185.54,,,,,  332.16,  268.76,2134481031,  600.92,   86.84,    5.77,   83.39,    2.36,,,,,  170.24,    8.13,2134495630,  178.36,    502.40,    276.89,    779.29
   68.65,   82.13,  257.60,  182.55,,,,,  326.26,  264.67,2132163691,  590.93,   84.23,    5.27,   80.61,    1.86,,,,,  164.84,    7.13,2132221395,  171.97,    491.10,    271.80,    762.90
   70.04,   83.01,  263.45,  185.58,,,,,  333.49,  268.59,2133329019,  602.08,   86.12,    5.81,   82.31,    2.38,,,,,  168.44,    8.19,2133463351,  176.62,    501.93,    276.78,    778.71
   69.01,   81.93,  259.34,  183.09,,,,,  328.36,  265.03,2132942029,  593.38,   85.01,    5.88,   81.22,    2.46,,,,,  166.23,    8.34,2132985803,  174.57,    494.59,    273.37,    767.95
   69.75,   82.55,  262.41,  184.93,,,,,  332.16,  267.48,2134496302,  599.64,   83.66,    5.14,   79.96,    1.74,,,,,  163.62,    6.88,2134303022,  170.50,    495.78,    274.36,    770.14
   68.30,   81.62,  256.57,  181.81,,,,,  324.86,  263.42,2132259411,  588.29,   81.91,    5.02,   78.18,    1.63,,,,,  160.09,    6.65,2132222916,  166.74,    484.95,    270.07,    755.03
   69.62,   82.75,  261.81,  184.84,,,,,  331.42,  267.59,2134271529,  599.01,   82.17,    5.04,   78.39,    1.65,,,,,  160.55,    6.69,2134298777,  167.24,    491.98,    274.28,    766.26
   68.22,   81.59,  256.65,  181.83,,,,,  324.87,  263.42,2132653796,  588.28,   81.06,    5.12,   77.60,    1.72,,,,,  158.67,    6.84,2132642949,  165.50,    483.53,    270.26,    753.79
   78.38,   89.59,  289.05,  200.92,,,,,  367.43,  290.51,2134426992,  657.93,  110.50,   21.12,  106.24,   17.61,,,,,  216.74,   38.73,2134465467,  255.48,    584.17,    329.24,    913.41
   85.25,  120.36,  314.14,  240.84,,,,,  399.39,  361.20,2133206188,  760.59,  137.66,    9.93,  133.83,    6.49,,,,,  271.49,   16.42,2133222150,  287.90,    670.87,    377.62,   1048.49
  107.36,  210.61,  383.22,  356.69,,,,,  490.58,  567.30,2132566143, 1057.88,  241.32,    5.96,  238.15,    2.53,,,,,  479.47,    8.48,2132552153,  487.96,    970.05,    575.78,   1545.83
  103.33,  202.43,  369.33,  343.83,,,,,  472.66,  546.26,2132900346, 1018.92,  233.75,    6.00,  230.24,    2.57,,,,,  463.99,    8.56,2132908279,  472.56,    936.65,    554.83,   1491.48
  103.53,  200.18,  369.84,  341.52,,,,,  473.37,  541.71,2134445023, 1015.07,  231.68,    6.27,  228.25,    2.87,,,,,  459.92,    9.13,2134420087,  469.06,    933.29,    550.84,   1484.13
  101.94,  196.14,  364.16,  335.05,,,,,  466.10,  531.19,2132867890,  997.29,  230.61,    6.53,  228.02,    3.10,,,,,  458.62,    9.64,2132996743,  468.26,    924.72,    540.83,   1465.55
  102.15,  195.92,  365.30,  335.01,,,,,  467.46,  530.93,2134044812,  998.38,  228.41,    6.25,  225.93,    2.82,,,,,  454.34,    9.07,2134143448,  463.41,    921.80,    540.00,   1461.80
  100.61,  193.36,  360.45,  331.08,,,,,  461.06,  524.44,2133462890,  985.49,  226.98,    5.83,  224.30,    2.43,,,,,  451.29,    8.26,2133258282,  459.55,    912.34,    532.70,   1445.04
  101.01,  193.38,  361.47,  331.12,,,,,  462.48,  524.50,2131185662,  986.98,  223.23,    5.64,  221.06,    2.23,,,,,  444.30,    7.88,2131107409,  452.17,    906.78,    532.38,   1439.15
  105.69,  196.30,  377.60,  338.99,,,,,  483.29,  535.29,2135225253, 1018.58,  222.10,    5.77,  219.52,    2.36,,,,,  441.62,    8.13,2135243918,  449.75,    924.91,    543.42,   1468.34
   99.17,  191.73,  354.58,  327.52,,,,,  453.75,  519.25,2133368703,  973.00,  226.22,    6.41,  223.51,    3.00,,,,,  449.73,    9.40,2133521571,  459.13,    903.47,    528.66,   1432.13
  111.30,  211.14,  391.35,  358.53,,,,,  502.65,  569.67,2133339920, 1072.32,  272.13,   22.01,  268.65,   18.55,,,,,  540.78,   40.56,2133242294,  581.34,   1043.42,    610.24,   1653.66
   99.29,  193.20,  354.12,  328.10,,,,,  453.41,  521.30,2133288840,  974.71,  242.51,    7.37,  240.30,    3.95,,,,,  482.82,   11.33,2133207135,  494.14,    936.22,    532.63,   1468.86
   97.07,  190.06,  345.91,  322.03,,,,,  442.98,  512.09,2133399009,  955.07,  233.63,    5.90,  231.04,    2.47,,,,,  464.67,    8.36,2133636426,  473.03,    907.65,    520.45,   1428.10
   98.18,  190.61,  349.39,  323.44,,,,,  447.57,  514.04,2131291625,  961.61,  233.47,    6.45,  231.57,    2.99,,,,,  465.05,    9.44,2131079520,  474.48,    912.61,    523.48,   1436.09
   97.46,  188.88,  347.25,  321.34,,,,,  444.71,  510.22,2135332642,  954.93,  233.23,    6.40,  230.49,    3.00,,,,,  463.72,    9.40,2135298853,  473.12,    908.43,    519.63,   1428.05
   97.82,  188.89,  348.41,  321.56,,,,,  446.23,  510.45,2133303541,  956.67,  233.36,    6.74,  231.28,    3.32,,,,,  464.64,   10.06,2133742837,  474.70,    910.87,    520.51,   1431.37
   96.93,  187.80,  345.58,  319.47,,,,,  442.51,  507.27,2132057070,  949.78,  230.03,    5.71,  226.66,    2.30,,,,,  456.69,    8.01,2131729112,  464.69,    899.19,    515.28,   1414.47
   97.63,  188.78,  348.57,  321.53,,,,,  446.21,  510.31,2133269212,  956.52,  228.95,    6.10,  225.73,    2.70,,,,,  454.68,    8.80,2133406877,  463.48,    900.89,    519.11,   1420.00
   97.24,  187.68,  346.94,  319.62,,,,,  444.18,  507.29,2134466230,  951.48,  225.15,    5.55,  222.29,    2.14,,,,,  447.44,    7.70,2134320065,  455.14,    891.63,    514.99,   1406.61
   97.70,  188.38,  348.86,  321.45,,,,,  446.56,  509.84,2132661058,  956.40,  223.15,    5.62,  220.79,    2.21,,,,,  443.93,    7.83,2132631213,  451.77,    890.50,    517.67,   1408.16
  109.83,  208.08,  383.79,  351.85,,,,,  493.62,  559.93,2134369552, 1053.55,  275.44,   23.72,  273.62,   20.52,,,,,  549.06,   44.24,2134376153,  593.30,   1042.68,    604.17,   1646.85
  100.18,  200.93,  356.19,  336.37,,,,,  456.37,  537.30,2132293283,  993.67,  257.30,    7.28,  254.94,    3.86,,,,,  512.24,   11.14,2132283235,  523.38,    968.61,    548.43,   1517.05
   96.02,  196.10,  340.36,  326.11,,,,,  436.39,  522.22,2132478510,  958.60,  246.59,    6.07,  244.75,    2.63,,,,,  491.34,    8.70,2132422290,  500.05,    927.73,    530.92,   1458.65
   96.52,  196.29,  342.51,  326.95,,,,,  439.04,  523.23,2134735857,  962.27,  242.56,    5.95,  239.88,    2.51,,,,,  482.44,    8.47,2134764612,  490.91,    921.48,    531.70,   1453.18
   95.05,  193.94,  338.56,  323.71,,,,,  433.61,  517.65,2132270018,  951.27,  238.84,    5.83,  236.06,    2.45,,,,,  474.90,    8.28,2132441637,  483.17,    908.51,    525.93,   1434.44
   96.06,  195.28,  341.52,  325.85,,,,,  437.58,  521.14,2134543659,  958.72,  239.11,    6.25,  237.24,    2.82,,,,,  476.35,    9.08,2134396181,  485.43,    913.93,    530.21,   1444.14
   94.99,  193.58,  338.12,  322.82,,,,,  433.11,  516.40,2132294883,  949.50,  237.85,    6.51,  236.05,    3.08,,,,,  473.91,    9.59,2132343710,  483.50,    907.01,    525.99,   1433.00
   96.68,  195.62,  344.37,  327.07,,,,,  441.05,  522.69,2134512467,  963.74,  237.88,    5.75,  235.61,    2.36,,,,,  473.49,    8.10,2134463117,  481.60,    914.55,    530.79,   1445.34
   94.98,  193.53,  338.23,  322.70,,,,,  433.21,  516.22,2132455204,  949.43,  236.66,    6.16,  233.91,    2.74,,,,,  470.57,    8.91,2132426203,  479.48,    903.78,    525.13,   1428.91
   95.76,  195.11,  340.40,  325.00,,,,,  436.16,  520.12,2134374086,  956.28,  233.01,    5.62,  231.38,    2.22,,,,,  464.39,    7.84,2134443270,  472.23,    900.55,    527.96,   1428.51
  119.44,  227.75,  423.83,  384.16,,,,,  543.27,  611.91,2132353160, 1155.18,  256.56,   13.88,  254.13,   10.49,,,,,  510.69,   24.37,2132383459,  535.05,   1053.95,    636.27,   1690.23
   97.67,  205.77,  345.45,  337.02,,,,,  443.13,  542.79,2132427817,  985.91,  264.30,    9.68,  261.57,    6.26,,,,,  525.87,   15.94,2132392273,  541.81,    968.99,    558.73,   1527.72
   94.49,  195.93,  334.34,  323.54,,,,,  428.83,  519.47,2134442065,  948.30,  249.89,    6.66,  247.78,    3.28,,,,,  497.68,    9.94,2134350496,  507.62,    926.51,    529.41,   1455.92
   93.90,  195.76,  333.70,  323.58,,,,,  427.60,  519.33,2132142607,  946.94,  242.98,    6.32,  242.21,    2.88,,,,,  485.19,    9.20,2132188625,  494.39,    912.79,    528.53,   1441.33
   93.25,  193.73,  330.89,  320.36,,,,,  424.14,  514.08,2134299718,  938.22,  241.15,    6.18,  238.75,    2.76,,,,,  479.90,    8.95,2134325532,  488.85,    904.04,    523.03,   1427.07
   93.76,  194.92,  332.82,  322.41,,,,,  426.58,  517.33,2134353025,  943.91,  237.16,    5.69,  234.96,    2.26,,,,,  472.12,    7.95,2134339213,  480.08,    898.70,    525.28,   1423.98
   92.75,  193.07,  329.30,  319.02,,,,,  422.06,  512.09,2132182734,  934.15,  236.98,    6.11,  234.65,    2.70,,,,,  471.64,    8.81,2132183131,  480.44,    893.69,    520.90,   1414.59
   93.51,  194.17,  332.72,  321.51,,,,,  426.24,  515.68,2134360514,  941.92,  236.32,    6.00,  233.54,    2.58,,,,,  469.86,    8.57,2134359630,  478.44,    896.10,    524.26,   1420.35
   91.81,  192.03,  327.05,  317.66,,,,,  418.86,  509.68,2132666768,  928.54,  236.61,    6.06,  234.04,    2.63,,,,,  470.65,    8.68,2132640702,  479.34,    889.51,    518.37,   1407.88
   92.83,  192.48,  330.11,  318.81,,,,,  422.94,  511.29,2132442740,  934.23,  238.41,    6.63,  236.10,    3.22,,,,,  474.51,    9.85,2132480294,  484.36,    897.45,    521.14,   1418.59
   92.54,  183.80,  329.89,  309.90,,,,,  422.43,  493.69,2134372261,  916.12,  223.41,    5.56,  220.65,    2.14,,,,,  444.06,    7.71,2134377871,  451.76,    866.49,    501.40,   1367.89
  119.70,  200.09,  427.15,  358.00,,,,,  546.86,  558.09,2132326011, 1104.95,  230.98,   19.21,  227.31,   15.78,,,,,  458.29,   34.98,2132334503,  493.27,   1005.14,    593.07,   1598.22
   93.11,  164.40,  335.24,  292.55,,,,,  428.35,  456.96,2134500049,  885.31,  207.70,    7.12,  203.83,    3.69,,,,,  411.53,   10.81,2134490623,  422.35,    839.88,    467.77,   1307.65
   93.49,  164.66,  337.50,  293.80,,,,,  430.98,  458.46,2132517610,  889.45,  200.83,    6.34,  196.97,    2.92,,,,,  397.80,    9.26,2132540558,  407.06,    828.78,    467.72,   1296.50
   92.26,  162.63,  333.29,  290.32,,,,,  425.55,  452.95,2134407565,  878.49,  198.55,    6.45,  194.88,    3.02,,,,,  393.43,    9.47,2134446216,  402.90,    818.98,    462.42,   1281.40
   93.28,  163.60,  336.29,  291.87,,,,,  429.57,  455.47,2132272748,  885.04,  195.69,    5.76,  192.73,    2.36,,,,,  388.42,    8.12,2132196790,  396.54,    817.99,    463.59,   1281.58
   92.59,  162.27,  332.95,  289.09,,,,,  425.54,  451.36,2134364095,  876.90,  192.50,    5.71,  190.13,    2.29,,,,,  382.63,    8.00,2134351802,  390.63,    808.17,    459.36,   1267.54
   93.17,  162.58,  335.46,  290.70,,,,,  428.63,  453.28,2132539508,  881.91,  196.42,    6.48,  192.98,    3.04,,,,,  389.40,    9.51,2132569178,  398.91,    818.03,    462.80,   1280.83
   92.48,  161.72,  333.60,  289.11,,,,,  426.08,  450.83,2133408348,  876.91,  196.09,    6.13,  192.79,    2.72,,,,,  388.88,    8.85,2133361113,  397.74,    814.96,    459.69,   1274.65
   93.14,  162.81,  335.70,  290.87,,,,,  428.84,  453.68,2133196829,  882.52,  196.97,    6.53,  194.44,    3.14,,,,,  391.41,    9.68,2133193594,  401.09,    820.26,    463.35,   1283.61
   91.98,  161.25,  331.38,  288.05,,,,,  423.36,  449.30,2133001266,  872.66,  192.73,    5.78,  190.08,    2.36,,,,,  382.82,    8.15,2133040064,  390.96,    806.18,    457.45,   1263.63
  103.74,  177.13,  367.83,  315.91,,,,,  471.57,  493.04,2134545007,  964.61,  230.78,   25.40,  226.81,   21.95,,,,,  457.60,   47.35,2134569894,  504.95,    929.17,    540.40,   1469.57
   93.04,  163.77,  334.89,  291.69,,,,,  427.93,  455.46,2132721215,  883.39,  209.22,    7.69,  206.17,    4.28,,,,,  415.39,   11.97,2132690548,  427.36,    843.32,    467.43,   1310.75
   93.42,  164.04,  337.06,  293.08,,,,,  430.48,  457.13,2132230847,  887.61,  200.50,    6.30,  197.18,    2.92,,,,,  397.68,    9.22,2132608122,  406.90,    828.16,    466.34,   1294.50
   92.24,  162.47,  333.04,  290.25,,,,,  425.28,  452.72,2134982771,  878.00,  198.75,    6.61,  196.14,    3.22,,,,,  394.88,    9.83,2134549431,  404.72,    820.17,    462.55,   1282.72
   93.79,  163.56,  338.71,  293.06,,,,,  432.50,  456.62,2133220225,  889.12,  198.75,    6.92,  196.55,    3.51,,,,,  395.31,   10.43,2133230685,  405.74,    827.80,    467.05,   1294.85
   91.77,  161.72,  330.47,  287.84,,,,,  422.24,  449.56,2132285378,  871.80,  195.75,    5.82,  193.07,    2.41,,,,,  388.83,    8.23,2132336545,  397.06,    811.07,    457.79,   1268.86
   93.20,  162.68,  336.66,  291.30,,,,,  429.87,  453.98,2134379989,  883.85,  193.90,    5.76,  191.65,    2.35,,,,,  385.54,    8.11,2134395503,  393.66,    815.41,    462.09,   1277.50
   92.08,  161.29,  331.28,  287.70,,,,,  423.36,  448.99,2132269096,  872.35,  189.32,    5.24,  187.01,    1.84,,,,,  376.32,    7.09,2132276794,  383.41,    799.68,    456.08,   1255.76
   93.11,  162.99,  335.82,  291.04,,,,,  428.93,  454.03,2134373092,  882.96,  189.75,    5.82,  187.37,    2.41,,,,,  377.12,    8.23,2134322411,  385.35,    806.05,    462.26,   1268.32
   90.56,  149.29,  327.97,  274.31,,,,,  418.53,  423.60,2133432502,  842.13,  175.74,    6.21,  172.03,    2.82,,,,,  347.77,    9.03,2133498039,  356.80,    766.29,    432.63,   1198.93
   93.89,  121.09,  341.21,  250.55,,,,,  435.10,  371.64,2132282421,  806.74,  152.20,   21.37,  147.61,   17.65,,,,,  299.81,   39.02,2132250182,  338.83,    734.91,    410.66,   1145.57
   89.21,  119.47,  328.00,  244.70,,,,,  417.20,  364.16,2134413422,  781.36,  147.96,   10.85,  144.11,    7.40,,,,,  292.07,   18.26,2134422617,  310.33,    709.27,    382.42,   1091.69
   86.15,  117.19,  318.55,  239.41,,,,,  404.70,  356.60,2132390250,  761.30,  135.92,    6.44,  133.07,    3.04,,,,,  268.99,    9.48,2132339182,  278.47,    673.69,    366.08,   1039.77
   85.36,  116.25,  314.63,  237.12,,,,,  399.99,  353.37,2134348461,  753.36,  131.99,    5.97,  129.39,    2.57,,,,,  261.37,    8.54,2134372933,  269.92,    661.36,    361.92,   1023.28
   86.47,  117.47,  319.69,  239.98,,,,,  406.16,  357.45,2132133936,  763.61,  131.61,    6.23,  129.07,    2.82,,,,,  260.68,    9.04,2132122669,  269.72,    666.84,    366.49,   1033.33
   84.84,  116.23,  312.52,  236.25,,,,,  397.36,  352.48,2134352824,  749.84,  129.19,    5.58,  127.24,    2.19,,,,,  256.43,    7.77,2135183934,  264.20,    653.79,    360.26,   1014.04
   86.58,  117.69,  319.61,  240.30,,,,,  406.19,  357.99,2133129347,  764.18,  128.58,    5.58,  126.95,    2.14,,,,,  255.53,    7.72,2133049339,  263.25,    661.72,    365.71,   1027.43
   84.92,  116.26,  314.01,  236.99,,,,,  398.92,  353.25,2134168088,  752.18,  126.05,    5.31,  124.05,    1.91,,,,,  250.10,    7.22,2133480817,  257.33,    649.03,    360.48,   1009.51
   85.53,  116.72,  316.27,  238.18,,,,,  401.80,  354.90,2131643690,  756.70,  126.99,    5.61,  125.11,    2.21,,,,,  252.10,    7.82,2131625327,  259.92,    653.90,    362.72,   1016.62
   85.08,  116.23,  314.05,  236.89,,,,,  399.13,  353.11,2133888102,  752.25,  127.42,    5.71,  124.47,    2.30,,,,,  251.89,    8.01,2134635090,  259.90,    651.03,    361.12,   1012.15
   86.79,  118.04,  320.66,  240.93,,,,,  407.46,  358.98,2132581692,  766.43,  129.49,    6.01,  126.34,    2.61,,,,,  255.82,    8.62,2131832610,  264.44,    663.28,    367.59,   1030.87
  112.20,  148.99,  405.94,  299.73,,,,,  518.13,  448.72,2134717318,  966.85,  159.62,   17.30,  155.63,   13.84,,,,,  315.24,   31.14,2134711526,  346.38,    833.37,    479.86,   1313.24
   86.15,  120.55,  317.47,  242.48,,,,,  403.62,  363.03,2133610660,  766.65,  138.95,    6.64,  134.95,    3.23,,,,,  273.90,    9.87,2133533905,  283.76,    677.52,    372.89,   1050.41
   85.29,  118.53,  314.35,  239.39,,,,,  399.64,  357.93,2132129094,  757.57,  133.86,    6.05,  129.89,    2.65,,,,,  263.74,    8.71,2132166000,  272.45,    663.39,    366.63,   1030.02
   86.39,  119.82,  318.65,  242.11,,,,,  405.04,  361.93,2134565812,  766.97,  131.65,    5.63,  128.14,    2.26,,,,,  259.79,    7.89,2134639233,  267.68,    664.83,    369.82,   1034.65
   85.40,  118.35,  315.25,  239.46,,,,,  400.65,  357.81,2133637516,  758.46,  130.21,    5.97,  126.43,    2.57,,,,,  256.63,    8.54,2133599720,  265.17,    657.28,    366.35,   1023.63
   86.23,  119.49,  317.97,  241.69,,,,,  404.20,  361.18,2130986110,  765.38,  129.66,    5.43,  125.64,    2.04,,,,,  255.30,    7.47,2130929037,  262.76,    659.49,    368.65,   1028.14
   84.77,  117.86,  312.82,  238.19,,,,,  397.59,  356.05,2135155019,  753.64,  129.09,    5.58,  124.74,    2.17,,,,,  253.83,    7.76,2135241706,  261.58,    651.41,    363.81,   1015.22
   86.23,  118.99,  318.06,  241.17,,,,,  404.29,  360.16,2132920209,  764.45,  127.74,    5.33,  123.67,    1.94,,,,,  251.41,    7.26,2132926858,  258.67,    655.70,    367.42,   1023.12
   87.92,  142.30,  320.62,  265.92,,,,,  408.54,  408.23,2132440841,  816.76,  157.70,    5.48,  153.33,    2.09,,,,,  311.03,    7.57,2132375546,  318.60,    719.57,    415.80,   1135.37
   96.22,  210.92,  341.16,  342.43,,,,,  437.39,  553.35,2135751680,  990.74,  247.60,    5.90,  244.30,    2.49,,,,,  491.91,    8.39,2135734079,  500.30,    929.29,    561.75,   1491.04
  104.60,  223.58,  366.08,  362.85,,,,,  470.69,  586.43,2131578222, 1057.12,  284.69,   22.32,  281.31,   19.04,,,,,  566.00,   41.37,2131616162,  607.36,   1036.68,    627.80,   1664.48
   93.96,  206.39,  333.64,  335.06,,,,,  427.60,  541.45,2132366203,  969.06,  269.36,    8.13,  266.56,    4.74,,,,,  535.93,   12.88,2132352087,  548.80,    963.53,    554.33,   1517.86
   92.50,  201.99,  328.50,  329.14,,,,,  421.00,  531.12,2133519993,  952.12,  254.46,    5.88,  251.67,    2.48,,,,,  506.13,    8.36,2133517173,  514.49,    927.13,    539.48,   1466.62
